attendance_id,student_id,date,status
5180,1588,2024-05-07,Present
5181,1588,2024-05-08,Present
5182,1588,2024-05-09,Present
5183,1588,2024-05-10,Present
5184,1588,2024-05-13,Present
5185,1588,2024-05-14,Present
5186,1588,2024-05-15,Present
5187,1588,2024-05-16,Present
5188,1588,2024-05-17,Absent
5189,1588,2024-05-20,Present
5190,1588,2024-05-21,Present
5191,1588,2024-05-22,Present
5192,1588,2024-05-23,Absent
5193,1588,2024-05-24,Present
5194,1588,2024-05-27,Absent
5195,1588,2024-05-28,Present
5196,1588,2024-05-29,Absent
5197,1588,2024-05-30,Present
5198,1588,2024-05-31,Present
5199,1588,2024-06-03,Present
5200,1588,2024-06-04,Present
5201,1252,2024-03-06,Present
5202,1252,2024-03-07,Present
5203,1252,2024-03-08,Absent
5204,1252,2024-03-11,Absent
5205,1252,2024-03-12,Present
5206,1252,2024-03-13,Present
5207,1252,2024-03-14,Present
5208,1252,2024-03-15,Present
5209,1252,2024-03-18,Present
5210,1252,2024-03-19,Present
5211,1252,2024-03-20,Absent
5212,1252,2024-03-21,Absent
5213,1252,2024-03-22,Present
5214,1252,2024-03-25,Present
5215,1252,2024-03-26,Present
5216,1252,2024-03-27,Present
5217,1252,2024-03-28,Present
5218,1252,2024-03-29,Present
5219,1252,2024-04-01,Present
5220,1252,2024-04-02,Present
5221,1252,2024-04-03,Absent
5222,1252,2024-04-04,Present
5223,1252,2024-04-05,Present
5224,1252,2024-04-08,Present
5225,1252,2024-04-09,Absent
5226,1252,2024-04-10,Present
5227,1252,2024-04-11,Absent
5228,1252,2024-04-12,Present
5229,1252,2024-04-15,Present
5230,1252,2024-04-16,Present
5231,1252,2024-04-17,Present
5232,1252,2024-04-18,Present
5233,1252,2024-04-19,Absent
5234,1252,2024-04-22,Present
5235,1252,2024-04-23,Present
5236,1252,2024-04-24,Present
5237,1252,2024-04-25,Present
5238,1252,2024-04-26,Present
5239,1252,2024-04-29,Present
5240,1252,2024-04-30,Absent
5241,1252,2024-05-01,Present
5242,1252,2024-05-02,Present
5243,1252,2024-05-03,Present
5244,1252,2024-05-06,Present
5245,1252,2024-05-07,Present
5246,1252,2024-05-08,Present
5247,1252,2024-05-09,Present
5248,1252,2024-05-10,Absent
5249,1252,2024-05-13,Present
5250,1252,2024-05-14,Present
5251,1252,2024-05-15,Absent
5252,1252,2024-05-16,Present
5253,1252,2024-05-17,Present
5254,1252,2024-05-20,Present
5255,1252,2024-05-21,Present
5256,1252,2024-05-22,Present
5257,1252,2024-05-23,Present
5258,1252,2024-05-24,Present
5259,1252,2024-05-27,Absent
5260,1252,2024-05-28,Absent
5261,1252,2024-05-29,Present
5262,1252,2024-05-30,Present
5263,1252,2024-05-31,Present
5264,1252,2024-06-03,Present
5265,1252,2024-06-04,Present
5266,1050,2024-03-06,Present
5267,1050,2024-03-07,Absent
5268,1050,2024-03-08,Present
5269,1050,2024-03-11,Present
5270,1050,2024-03-12,Present
5271,1050,2024-03-13,Present
5272,1050,2024-03-14,Absent
5273,1050,2024-03-15,Present
5274,1050,2024-03-18,Absent
5275,1050,2024-03-19,Present
5276,1050,2024-03-20,Present
5277,1050,2024-03-21,Present
5278,1050,2024-03-22,Present
5279,1050,2024-03-25,Present
5280,1050,2024-03-26,Present
5281,1050,2024-03-27,Absent
5282,1050,2024-03-28,Absent
5283,1050,2024-03-29,Present
5284,1050,2024-04-01,Present
5285,1050,2024-04-02,Absent
5286,1050,2024-04-03,Present
5287,1050,2024-04-04,Present
5288,1050,2024-04-05,Present
5289,1050,2024-04-08,Present
5290,1050,2024-04-09,Present
5291,1050,2024-04-10,Present
5292,1050,2024-04-11,Present
5293,1050,2024-04-12,Present
5294,1050,2024-04-15,Present
5295,1050,2024-04-16,Present
5296,1050,2024-04-17,Present
5297,1050,2024-04-18,Present
5298,1050,2024-04-19,Present
5299,1050,2024-04-22,Present
5300,1050,2024-04-23,Present
5301,1050,2024-04-24,Absent
5302,1050,2024-04-25,Absent
5303,1050,2024-04-26,Present
5304,1050,2024-04-29,Present
5305,1050,2024-04-30,Present
5306,1050,2024-05-01,Absent
5307,1050,2024-05-02,Present
5308,1050,2024-05-03,Present
5309,1050,2024-05-06,Present
5310,1050,2024-05-07,Absent
5311,1050,2024-05-08,Absent
5312,1050,2024-05-09,Absent
5313,1050,2024-05-10,Present
5314,1050,2024-05-13,Present
5315,1050,2024-05-14,Present
5316,1050,2024-05-15,Present
5317,1050,2024-05-16,Present
5318,1050,2024-05-17,Present
5319,1050,2024-05-20,Present
5320,1050,2024-05-21,Present
5321,1050,2024-05-22,Absent
5322,1050,2024-05-23,Present
5323,1050,2024-05-24,Present
5324,1050,2024-05-27,Present
5325,1050,2024-05-28,Present
5326,1050,2024-05-29,Present
5327,1050,2024-05-30,Present
5328,1050,2024-05-31,Present
5329,1050,2024-06-03,Present
5330,1050,2024-06-04,Absent
5331,1473,2024-03-06,Present
5332,1473,2024-03-07,Present
5333,1473,2024-03-08,Present
5334,1473,2024-03-11,Absent
5335,1473,2024-03-12,Present
5336,1473,2024-03-13,Absent
5337,1473,2024-03-14,Present
5338,1473,2024-03-15,Present
5339,1473,2024-03-18,Absent
5340,1473,2024-03-19,Absent
5341,1473,2024-03-20,Absent
5342,1473,2024-03-21,Present
5343,1473,2024-03-22,Absent
5344,1473,2024-03-25,Present
5345,1473,2024-03-26,Absent
5346,1473,2024-03-27,Present
5347,1473,2024-03-28,Present
5348,1473,2024-03-29,Present
5349,1473,2024-04-01,Present
5350,1473,2024-04-02,Present
5351,1473,2024-04-03,Present
5352,1473,2024-04-04,Present
5353,1473,2024-04-05,Present
5354,1473,2024-04-08,Present
5355,1473,2024-04-09,Present
5356,1473,2024-04-10,Present
5357,1473,2024-04-11,Present
5358,1473,2024-04-12,Absent
5359,1473,2024-04-15,Present
5360,1473,2024-04-16,Present
5361,1473,2024-04-17,Present
5362,1473,2024-04-18,Present
5363,1473,2024-04-19,Present
5364,1473,2024-04-22,Absent
5365,1473,2024-04-23,Present
5366,1473,2024-04-24,Present
5367,1473,2024-04-25,Present
5368,1473,2024-04-26,Present
5369,1473,2024-04-29,Absent
5370,1473,2024-04-30,Present
5371,1473,2024-05-01,Present
5372,1473,2024-05-02,Present
5373,1473,2024-05-03,Present
5374,1473,2024-05-06,Present
5375,1473,2024-05-07,Absent
5376,1473,2024-05-08,Absent
5377,1473,2024-05-09,Present
5378,1473,2024-05-10,Absent
5379,1473,2024-05-13,Present
5380,1473,2024-05-14,Present
5381,1473,2024-05-15,Absent
5382,1473,2024-05-16,Present
5383,1473,2024-05-17,Present
5384,1473,2024-05-20,Absent
5385,1473,2024-05-21,Present
5386,1473,2024-05-22,Present
5387,1473,2024-05-23,Absent
5388,1473,2024-05-24,Present
5389,1473,2024-05-27,Present
5390,1473,2024-05-28,Present
5391,1473,2024-05-29,Absent
5392,1473,2024-05-30,Present
5393,1473,2024-05-31,Absent
5394,1473,2024-06-03,Present
5395,1473,2024-06-04,Present
5396,1327,2024-03-06,Present
5397,1327,2024-03-07,Absent
5398,1327,2024-03-08,Present
5399,1327,2024-03-11,Absent
5400,1327,2024-03-12,Present
5401,1327,2024-03-13,Present
5402,1327,2024-03-14,Present
5403,1327,2024-03-15,Present
5404,1327,2024-03-18,Present
5405,1327,2024-03-19,Present
5406,1327,2024-03-20,Present
5407,1327,2024-03-21,Present
5408,1327,2024-03-22,Present
5409,1327,2024-03-25,Present
5410,1327,2024-03-26,Present
5411,1327,2024-03-27,Present
5412,1327,2024-03-28,Present
5413,1327,2024-03-29,Present
5414,1327,2024-04-01,Present
5415,1327,2024-04-02,Present
5416,1327,2024-04-03,Present
5417,1327,2024-04-04,Present
5418,1327,2024-04-05,Present
5419,1327,2024-04-08,Absent
5420,1327,2024-04-09,Present
5421,1327,2024-04-10,Present
5422,1327,2024-04-11,Present
5423,1327,2024-04-12,Present
5424,1327,2024-04-15,Present
5425,1327,2024-04-16,Present
5426,1327,2024-04-17,Absent
5427,1327,2024-04-18,Present
5428,1327,2024-04-19,Present
5429,1327,2024-04-22,Present
5430,1327,2024-04-23,Present
5431,1327,2024-04-24,Present
5432,1327,2024-04-25,Absent
5433,1327,2024-04-26,Present
5434,1327,2024-04-29,Present
5435,1327,2024-04-30,Present
5436,1327,2024-05-01,Present
5437,1327,2024-05-02,Present
5438,1327,2024-05-03,Present
5439,1327,2024-05-06,Present
5440,1327,2024-05-07,Present
5441,1327,2024-05-08,Present
5442,1327,2024-05-09,Present
5443,1327,2024-05-10,Present
5444,1327,2024-05-13,Present
5445,1327,2024-05-14,Absent
5446,1327,2024-05-15,Present
5447,1327,2024-05-16,Present
5448,1327,2024-05-17,Present
5449,1327,2024-05-20,Present
5450,1327,2024-05-21,Present
5451,1327,2024-05-22,Present
5452,1327,2024-05-23,Present
5453,1327,2024-05-24,Present
5454,1327,2024-05-27,Present
5455,1327,2024-05-28,Absent
5456,1327,2024-05-29,Absent
5457,1327,2024-05-30,Present
5458,1327,2024-05-31,Present
5459,1327,2024-06-03,Present
5460,1327,2024-06-04,Present
5461,1035,2024-03-06,Present
5462,1035,2024-03-07,Present
5463,1035,2024-03-08,Present
5464,1035,2024-03-11,Present
5465,1035,2024-03-12,Present
5466,1035,2024-03-13,Present
5467,1035,2024-03-14,Present
5468,1035,2024-03-15,Present
5469,1035,2024-03-18,Absent
5470,1035,2024-03-19,Present
5471,1035,2024-03-20,Absent
5472,1035,2024-03-21,Present
5473,1035,2024-03-22,Present
5474,1035,2024-03-25,Absent
5475,1035,2024-03-26,Present
5476,1035,2024-03-27,Present
5477,1035,2024-03-28,Present
5478,1035,2024-03-29,Present
5479,1035,2024-04-01,Absent
5480,1035,2024-04-02,Present
5481,1035,2024-04-03,Present
5482,1035,2024-04-04,Present
5483,1035,2024-04-05,Present
5484,1035,2024-04-08,Present
5485,1035,2024-04-09,Absent
5486,1035,2024-04-10,Present
5487,1035,2024-04-11,Present
5488,1035,2024-04-12,Present
5489,1035,2024-04-15,Absent
5490,1035,2024-04-16,Absent
5491,1035,2024-04-17,Present
5492,1035,2024-04-18,Present
5493,1035,2024-04-19,Present
5494,1035,2024-04-22,Present
5495,1035,2024-04-23,Present
5496,1035,2024-04-24,Present
5497,1035,2024-04-25,Absent
5498,1035,2024-04-26,Absent
5499,1035,2024-04-29,Present
5500,1035,2024-04-30,Absent
5501,1035,2024-05-01,Absent
5502,1035,2024-05-02,Present
5503,1035,2024-05-03,Present
5504,1035,2024-05-06,Present
5505,1035,2024-05-07,Present
5506,1035,2024-05-08,Present
5507,1035,2024-05-09,Present
5508,1035,2024-05-10,Present
5509,1035,2024-05-13,Present
5510,1035,2024-05-14,Present
5511,1035,2024-05-15,Absent
5512,1035,2024-05-16,Present
5513,1035,2024-05-17,Present
5514,1035,2024-05-20,Present
5515,1035,2024-05-21,Absent
5516,1035,2024-05-22,Present
5517,1035,2024-05-23,Absent
5518,1035,2024-05-24,Absent
5519,1035,2024-05-27,Absent
5520,1035,2024-05-28,Present
5521,1035,2024-05-29,Present
5522,1035,2024-05-30,Present
5523,1035,2024-05-31,Present
5524,1035,2024-06-03,Present
5525,1035,2024-06-04,Present
5526,1561,2024-03-06,Present
5527,1561,2024-03-07,Present
5528,1561,2024-03-08,Present
5529,1561,2024-03-11,Present
5530,1561,2024-03-12,Present
5531,1561,2024-03-13,Present
5532,1561,2024-03-14,Present
5533,1561,2024-03-15,Present
5534,1561,2024-03-18,Absent
5535,1561,2024-03-19,Present
5536,1561,2024-03-20,Present
5537,1561,2024-03-21,Present
5538,1561,2024-03-22,Present
5539,1561,2024-03-25,Present
5540,1561,2024-03-26,Present
5541,1561,2024-03-27,Present
5542,1561,2024-03-28,Present
5543,1561,2024-03-29,Present
5544,1561,2024-04-01,Present
5545,1561,2024-04-02,Present
5546,1561,2024-04-03,Present
5547,1561,2024-04-04,Present
5548,1561,2024-04-05,Present
5549,1561,2024-04-08,Present
5550,1561,2024-04-09,Absent
5551,1561,2024-04-10,Absent
5552,1561,2024-04-11,Present
5553,1561,2024-04-12,Absent
5554,1561,2024-04-15,Absent
5555,1561,2024-04-16,Absent
5556,1561,2024-04-17,Present
5557,1561,2024-04-18,Present
5558,1561,2024-04-19,Present
5559,1561,2024-04-22,Present
5560,1561,2024-04-23,Present
5561,1561,2024-04-24,Present
5562,1561,2024-04-25,Present
5563,1561,2024-04-26,Present
5564,1561,2024-04-29,Present
5565,1561,2024-04-30,Present
5566,1561,2024-05-01,Absent
5567,1561,2024-05-02,Present
5568,1561,2024-05-03,Present
5569,1561,2024-05-06,Present
5570,1561,2024-05-07,Present
5571,1561,2024-05-08,Present
5572,1561,2024-05-09,Present
5573,1561,2024-05-10,Present
5574,1561,2024-05-13,Absent
5575,1561,2024-05-14,Present
5576,1561,2024-05-15,Present
5577,1561,2024-05-16,Present
5578,1561,2024-05-17,Present
5579,1561,2024-05-20,Present
5580,1561,2024-05-21,Present
5581,1561,2024-05-22,Present
5582,1561,2024-05-23,Present
5583,1561,2024-05-24,Present
5584,1561,2024-05-27,Absent
5585,1561,2024-05-28,Present
5586,1561,2024-05-29,Present
5587,1561,2024-05-30,Present
5588,1561,2024-05-31,Present
5589,1561,2024-06-03,Present
5590,1561,2024-06-04,Present
5591,1332,2024-03-06,Present
5592,1332,2024-03-07,Present
5593,1332,2024-03-08,Present
5594,1332,2024-03-11,Present
5595,1332,2024-03-12,Present
5596,1332,2024-03-13,Present
5597,1332,2024-03-14,Present
5598,1332,2024-03-15,Present
5599,1332,2024-03-18,Present
5600,1332,2024-03-19,Present
5601,1332,2024-03-20,Present
5602,1332,2024-03-21,Present
5603,1332,2024-03-22,Present
5604,1332,2024-03-25,Present
5605,1332,2024-03-26,Present
5606,1332,2024-03-27,Present
5607,1332,2024-03-28,Present
5608,1332,2024-03-29,Present
5609,1332,2024-04-01,Present
5610,1332,2024-04-02,Present
5611,1332,2024-04-03,Present
5612,1332,2024-04-04,Present
5613,1332,2024-04-05,Absent
5614,1332,2024-04-08,Present
5615,1332,2024-04-09,Present
5616,1332,2024-04-10,Present
5617,1332,2024-04-11,Present
5618,1332,2024-04-12,Absent
5619,1332,2024-04-15,Present
5620,1332,2024-04-16,Present
5621,1332,2024-04-17,Present
5622,1332,2024-04-18,Absent
5623,1332,2024-04-19,Absent
5624,1332,2024-04-22,Present
5625,1332,2024-04-23,Absent
5626,1332,2024-04-24,Present
5627,1332,2024-04-25,Present
5628,1332,2024-04-26,Present
5629,1332,2024-04-29,Absent
5630,1332,2024-04-30,Absent
5631,1332,2024-05-01,Absent
5632,1332,2024-05-02,Present
5633,1332,2024-05-03,Present
5634,1332,2024-05-06,Absent
5635,1332,2024-05-07,Present
5636,1332,2024-05-08,Present
5637,1332,2024-05-09,Present
5638,1332,2024-05-10,Present
5639,1332,2024-05-13,Present
5640,1332,2024-05-14,Present
5641,1332,2024-05-15,Present
5642,1332,2024-05-16,Present
5643,1332,2024-05-17,Present
5644,1332,2024-05-20,Present
5645,1332,2024-05-21,Absent
5646,1332,2024-05-22,Absent
5647,1332,2024-05-23,Absent
5648,1332,2024-05-24,Present
5649,1332,2024-05-27,Present
5650,1332,2024-05-28,Absent
5651,1332,2024-05-29,Present
5652,1332,2024-05-30,Present
5653,1332,2024-05-31,Present
5654,1332,2024-06-03,Present
5655,1332,2024-06-04,Absent
5656,1462,2024-03-06,Present
5657,1462,2024-03-07,Present
5658,1462,2024-03-08,Absent
5659,1462,2024-03-11,Present
5660,1462,2024-03-12,Present
5661,1462,2024-03-13,Absent
5662,1462,2024-03-14,Present
5663,1462,2024-03-15,Present
5664,1462,2024-03-18,Absent
5665,1462,2024-03-19,Absent
5666,1462,2024-03-20,Present
5667,1462,2024-03-21,Present
5668,1462,2024-03-22,Present
5669,1462,2024-03-25,Present
5670,1462,2024-03-26,Present
5671,1462,2024-03-27,Present
5672,1462,2024-03-28,Present
5673,1462,2024-03-29,Present
5674,1462,2024-04-01,Present
5675,1462,2024-04-02,Present
5676,1462,2024-04-03,Present
5677,1462,2024-04-04,Present
5678,1462,2024-04-05,Present
5679,1462,2024-04-08,Present
5680,1462,2024-04-09,Present
5681,1462,2024-04-10,Present
5682,1462,2024-04-11,Present
5683,1462,2024-04-12,Present
5684,1462,2024-04-15,Present
5685,1462,2024-04-16,Present
5686,1462,2024-04-17,Present
5687,1462,2024-04-18,Absent
5688,1462,2024-04-19,Present
5689,1462,2024-04-22,Present
5690,1462,2024-04-23,Absent
5691,1462,2024-04-24,Present
5692,1462,2024-04-25,Absent
5693,1462,2024-04-26,Present
5694,1462,2024-04-29,Present
5695,1462,2024-04-30,Present
5696,1462,2024-05-01,Present
5697,1462,2024-05-02,Present
5698,1462,2024-05-03,Absent
5699,1462,2024-05-06,Present
5700,1462,2024-05-07,Absent
5701,1462,2024-05-08,Present
5702,1462,2024-05-09,Absent
5703,1462,2024-05-10,Present
5704,1462,2024-05-13,Present
5705,1462,2024-05-14,Present
5706,1462,2024-05-15,Absent
5707,1462,2024-05-16,Present
5708,1462,2024-05-17,Present
5709,1462,2024-05-20,Present
5710,1462,2024-05-21,Present
5711,1462,2024-05-22,Absent
5712,1462,2024-05-23,Present
5713,1462,2024-05-24,Absent
5714,1462,2024-05-27,Present
5715,1462,2024-05-28,Present
5716,1462,2024-05-29,Present
5717,1462,2024-05-30,Present
5718,1462,2024-05-31,Absent
5719,1462,2024-06-03,Present
5720,1462,2024-06-04,Absent
5721,1594,2024-03-06,Present
5722,1594,2024-03-07,Present
5723,1594,2024-03-08,Present
5724,1594,2024-03-11,Present
5725,1594,2024-03-12,Present
5726,1594,2024-03-13,Present
5727,1594,2024-03-14,Present
5728,1594,2024-03-15,Present
5729,1594,2024-03-18,Present
5730,1594,2024-03-19,Present
5731,1594,2024-03-20,Present
5732,1594,2024-03-21,Present
5733,1594,2024-03-22,Absent
5734,1594,2024-03-25,Present
5735,1594,2024-03-26,Present
5736,1594,2024-03-27,Present
5737,1594,2024-03-28,Absent
5738,1594,2024-03-29,Present
5739,1594,2024-04-01,Present
5740,1594,2024-04-02,Present
5741,1594,2024-04-03,Present
5742,1594,2024-04-04,Present
5743,1594,2024-04-05,Present
5744,1594,2024-04-08,Present
5745,1594,2024-04-09,Present
5746,1594,2024-04-10,Present
5747,1594,2024-04-11,Present
5748,1594,2024-04-12,Present
5749,1594,2024-04-15,Present
5750,1594,2024-04-16,Present
5751,1594,2024-04-17,Present
5752,1594,2024-04-18,Present
5753,1594,2024-04-19,Present
5754,1594,2024-04-22,Present
5755,1594,2024-04-23,Present
5756,1594,2024-04-24,Present
5757,1594,2024-04-25,Present
5758,1594,2024-04-26,Present
5759,1594,2024-04-29,Present
5760,1594,2024-04-30,Present
5761,1594,2024-05-01,Present
5762,1594,2024-05-02,Present
5763,1594,2024-05-03,Present
5764,1594,2024-05-06,Present
5765,1594,2024-05-07,Present
5766,1594,2024-05-08,Present
5767,1594,2024-05-09,Present
5768,1594,2024-05-10,Present
5769,1594,2024-05-13,Absent
5770,1594,2024-05-14,Absent
5771,1594,2024-05-15,Present
5772,1594,2024-05-16,Present
5773,1594,2024-05-17,Present
5774,1594,2024-05-20,Present
5775,1594,2024-05-21,Present
5776,1594,2024-05-22,Present
5777,1594,2024-05-23,Present
5778,1594,2024-05-24,Absent
5779,1594,2024-05-27,Present
5780,1594,2024-05-28,Present
5781,1594,2024-05-29,Present
5782,1594,2024-05-30,Present
5783,1594,2024-05-31,Present
5784,1594,2024-06-03,Present
5785,1594,2024-06-04,Present
5786,1083,2024-03-06,Present
5787,1083,2024-03-07,Absent
5788,1083,2024-03-08,Present
5789,1083,2024-03-11,Present
5790,1083,2024-03-12,Present
5791,1083,2024-03-13,Absent
5792,1083,2024-03-14,Present
5793,1083,2024-03-15,Present
5794,1083,2024-03-18,Present
5795,1083,2024-03-19,Present
5796,1083,2024-03-20,Present
5797,1083,2024-03-21,Present
5798,1083,2024-03-22,Present
5799,1083,2024-03-25,Present
5800,1083,2024-03-26,Present
5801,1083,2024-03-27,Present
5802,1083,2024-03-28,Present
5803,1083,2024-03-29,Present
5804,1083,2024-04-01,Present
5805,1083,2024-04-02,Absent
5806,1083,2024-04-03,Absent
5807,1083,2024-04-04,Present
5808,1083,2024-04-05,Present
5809,1083,2024-04-08,Present
5810,1083,2024-04-09,Present
5811,1083,2024-04-10,Present
5812,1083,2024-04-11,Present
5813,1083,2024-04-12,Present
5814,1083,2024-04-15,Present
5815,1083,2024-04-16,Absent
5816,1083,2024-04-17,Present
5817,1083,2024-04-18,Present
5818,1083,2024-04-19,Present
5819,1083,2024-04-22,Present
5820,1083,2024-04-23,Present
5821,1083,2024-04-24,Present
5822,1083,2024-04-25,Present
5823,1083,2024-04-26,Present
5824,1083,2024-04-29,Absent
5825,1083,2024-04-30,Present
5826,1083,2024-05-01,Present
5827,1083,2024-05-02,Present
5828,1083,2024-05-03,Present
5829,1083,2024-05-06,Present
5830,1083,2024-05-07,Present
5831,1083,2024-05-08,Present
5832,1083,2024-05-09,Present
5833,1083,2024-05-10,Present
5834,1083,2024-05-13,Present
5835,1083,2024-05-14,Present
5836,1083,2024-05-15,Present
5837,1083,2024-05-16,Present
5838,1083,2024-05-17,Present
5839,1083,2024-05-20,Present
5840,1083,2024-05-21,Present
5841,1083,2024-05-22,Present
5842,1083,2024-05-23,Absent
5843,1083,2024-05-24,Present
5844,1083,2024-05-27,Present
5845,1083,2024-05-28,Absent
5846,1083,2024-05-29,Present
5847,1083,2024-05-30,Present
5848,1083,2024-05-31,Present
5849,1083,2024-06-03,Present
5850,1083,2024-06-04,Present
5851,1355,2024-03-06,Absent
5852,1355,2024-03-07,Present
5853,1355,2024-03-08,Present
5854,1355,2024-03-11,Present
5855,1355,2024-03-12,Present
5856,1355,2024-03-13,Present
5857,1355,2024-03-14,Present
5858,1355,2024-03-15,Absent
5859,1355,2024-03-18,Present
5860,1355,2024-03-19,Present
5861,1355,2024-03-20,Present
5862,1355,2024-03-21,Present
5863,1355,2024-03-22,Present
5864,1355,2024-03-25,Present
5865,1355,2024-03-26,Present
5866,1355,2024-03-27,Present
5867,1355,2024-03-28,Present
5868,1355,2024-03-29,Present
5869,1355,2024-04-01,Present
5870,1355,2024-04-02,Present
5871,1355,2024-04-03,Present
5872,1355,2024-04-04,Present
5873,1355,2024-04-05,Present
5874,1355,2024-04-08,Present
5875,1355,2024-04-09,Present
5876,1355,2024-04-10,Absent
5877,1355,2024-04-11,Present
5878,1355,2024-04-12,Absent
