grade_id,student_id,subject_id,first_test,second_test,exam,total_score,grade,academic_year,term,created_at
1850,1360,20,4,0,16,20,F,2024,First Term,2024-10-08 16:49:58
1851,1293,1,3,3,4,10,F,2024,First Term,2024-10-08 16:49:58
1852,1293,2,4,4,27,35,F,2024,First Term,2024-10-08 16:49:58
1853,1293,3,5,3,29,37,F,2024,First Term,2024-10-08 16:49:58
1854,1293,4,11,14,46,71,A,2024,First Term,2024-10-08 16:49:58
1855,1293,5,1,1,0,2,F,2024,First Term,2024-10-08 16:49:58
1856,1293,6,3,0,11,14,F,2024,First Term,2024-10-08 16:49:58
1857,1293,7,1,0,9,10,F,2024,First Term,2024-10-08 16:49:58
1858,1293,8,10,14,26,50,C,2024,First Term,2024-10-08 16:49:58
1859,1293,9,12,11,71,94,A,2024,First Term,2024-10-08 16:49:58
1860,1293,10,3,3,1,7,F,2024,First Term,2024-10-08 16:49:58
1861,1312,11,0,2,8,10,F,2024,First Term,2024-10-08 16:49:58
1862,1312,12,2,4,39,45,D,2024,First Term,2024-10-08 16:49:58
1863,1312,13,2,0,26,28,F,2024,First Term,2024-10-08 16:49:58
1864,1312,14,0,4,1,5,F,2024,First Term,2024-10-08 16:49:58
1865,1312,15,3,2,32,37,F,2024,First Term,2024-10-08 16:49:58
1866,1312,16,12,14,60,86,A,2024,First Term,2024-10-08 16:49:58
1867,1312,17,4,5,40,49,D,2024,First Term,2024-10-08 16:49:58
1868,1312,18,0,3,3,6,F,2024,First Term,2024-10-08 16:49:58
1869,1312,19,4,2,32,38,F,2024,First Term,2024-10-08 16:49:58
1870,1312,20,13,15,38,66,B,2024,First Term,2024-10-08 16:49:58
1871,1187,1,0,0,24,24,F,2024,First Term,2024-10-08 16:49:58
1872,1187,2,5,4,34,43,D,2024,First Term,2024-10-08 16:49:58
1873,1187,3,4,2,0,6,F,2024,First Term,2024-10-08 16:49:58
1874,1187,4,3,4,20,27,F,2024,First Term,2024-10-08 16:49:58
1875,1187,5,5,1,23,29,F,2024,First Term,2024-10-08 16:49:58
1876,1187,6,0,0,10,10,F,2024,First Term,2024-10-08 16:49:58
1877,1187,7,1,0,6,7,F,2024,First Term,2024-10-08 16:49:58
1878,1187,8,5,2,14,21,F,2024,First Term,2024-10-08 16:49:58
1879,1187,9,4,0,16,20,F,2024,First Term,2024-10-08 16:49:58
1880,1187,10,0,1,19,20,F,2024,First Term,2024-10-08 16:49:58
1881,1575,11,0,3,11,14,F,2024,First Term,2024-10-08 16:49:58
1882,1575,12,0,4,18,22,F,2024,First Term,2024-10-08 16:49:58
1883,1575,13,3,3,2,8,F,2024,First Term,2024-10-08 16:49:58
1884,1575,14,10,12,42,64,B,2024,First Term,2024-10-08 16:49:58
1885,1575,15,15,11,24,50,C,2024,First Term,2024-10-08 16:49:58
1886,1575,16,3,5,37,45,D,2024,First Term,2024-10-08 16:49:58
1887,1575,17,1,0,25,26,F,2024,First Term,2024-10-08 16:49:58
1888,1575,18,0,5,7,12,F,2024,First Term,2024-10-08 16:49:58
1889,1575,19,2,0,19,21,F,2024,First Term,2024-10-08 16:49:58
1890,1575,20,4,2,28,34,F,2024,First Term,2024-10-08 16:49:58
1891,1202,1,5,2,25,32,F,2024,First Term,2024-10-08 16:49:58
1892,1202,2,4,4,7,15,F,2024,First Term,2024-10-08 16:49:58
1893,1202,3,2,3,4,9,F,2024,First Term,2024-10-08 16:49:58
1894,1202,4,1,3,26,30,F,2024,First Term,2024-10-08 16:49:58
1895,1202,5,14,13,66,93,A,2024,First Term,2024-10-08 16:49:58
1896,1202,6,10,11,58,79,A,2024,First Term,2024-10-08 16:49:58
1897,1202,7,1,4,26,31,F,2024,First Term,2024-10-08 16:49:58
1898,1202,8,3,3,24,30,F,2024,First Term,2024-10-08 16:49:58
1899,1202,9,4,0,14,18,F,2024,First Term,2024-10-08 16:49:58
1900,1202,10,0,1,19,20,F,2024,First Term,2024-10-08 16:49:58
1901,1367,11,3,2,38,43,D,2024,First Term,2024-10-08 16:49:58
1902,1367,12,14,12,74,100,A,2024,First Term,2024-10-08 16:49:58
1903,1367,13,12,14,45,71,A,2024,First Term,2024-10-08 16:49:58
1904,1367,14,12,11,65,88,A,2024,First Term,2024-10-08 16:49:58
1905,1367,15,5,0,39,44,D,2024,First Term,2024-10-08 16:49:58
1906,1367,16,3,2,8,13,F,2024,First Term,2024-10-08 16:49:58
1907,1367,17,4,1,38,43,D,2024,First Term,2024-10-08 16:49:58
1908,1367,18,1,4,23,28,F,2024,First Term,2024-10-08 16:49:58
1909,1367,19,1,0,6,7,F,2024,First Term,2024-10-08 16:49:58
1910,1367,20,12,14,32,58,C,2024,First Term,2024-10-08 16:49:58
1911,1097,1,3,5,26,34,F,2024,First Term,2024-10-08 16:49:58
1912,1097,2,4,2,9,15,F,2024,First Term,2024-10-08 16:49:58
1913,1097,3,5,4,12,21,F,2024,First Term,2024-10-08 16:49:58
1914,1097,4,11,13,71,95,A,2024,First Term,2024-10-08 16:49:58
1915,1097,5,14,14,34,62,B,2024,First Term,2024-10-08 16:49:58
1916,1097,6,0,5,35,40,D,2024,First Term,2024-10-08 16:49:58
1917,1097,7,0,5,9,14,F,2024,First Term,2024-10-08 16:49:58
1918,1097,8,4,3,10,17,F,2024,First Term,2024-10-08 16:49:58
1919,1097,9,4,2,6,12,F,2024,First Term,2024-10-08 16:49:58
1920,1097,10,3,5,11,19,F,2024,First Term,2024-10-08 16:49:58
1921,1484,11,15,14,46,75,A,2024,First Term,2024-10-08 16:49:58
1922,1484,12,1,2,28,31,F,2024,First Term,2024-10-08 16:49:58
1923,1484,13,5,0,15,20,F,2024,First Term,2024-10-08 16:49:58
1924,1484,14,4,1,6,11,F,2024,First Term,2024-10-08 16:49:58
1925,1484,15,2,5,3,10,F,2024,First Term,2024-10-08 16:49:58
1926,1484,16,0,3,30,33,F,2024,First Term,2024-10-08 16:49:58
1927,1484,17,0,5,27,32,F,2024,First Term,2024-10-08 16:49:58
1928,1484,18,1,1,40,42,D,2024,First Term,2024-10-08 16:49:58
1929,1484,19,0,4,39,43,D,2024,First Term,2024-10-08 16:49:58
1930,1484,20,13,13,40,66,B,2024,First Term,2024-10-08 16:49:58
1931,1428,11,10,10,46,66,B,2024,First Term,2024-10-08 16:49:58
1932,1428,12,1,4,24,29,F,2024,First Term,2024-10-08 16:49:58
1933,1428,13,12,12,36,60,B,2024,First Term,2024-10-08 16:49:58
1934,1428,14,3,0,4,7,F,2024,First Term,2024-10-08 16:49:58
1935,1428,15,0,2,0,2,F,2024,First Term,2024-10-08 16:49:58
1936,1428,16,12,11,67,90,A,2024,First Term,2024-10-08 16:49:58
1937,1428,17,10,13,22,45,D,2024,First Term,2024-10-08 16:49:58
1938,1428,18,1,0,13,14,F,2024,First Term,2024-10-08 16:49:58
1939,1428,19,2,3,33,38,F,2024,First Term,2024-10-08 16:49:58
1940,1428,20,0,0,14,14,F,2024,First Term,2024-10-08 16:49:58
1941,1418,11,5,0,19,24,F,2024,First Term,2024-10-08 16:49:58
1942,1418,12,2,5,30,37,F,2024,First Term,2024-10-08 16:49:58
1943,1418,13,10,12,28,50,C,2024,First Term,2024-10-08 16:49:58
1944,1418,14,5,1,27,33,F,2024,First Term,2024-10-08 16:49:58
1945,1418,15,4,2,34,40,D,2024,First Term,2024-10-08 16:49:58
1946,1418,16,10,13,31,54,C,2024,First Term,2024-10-08 16:49:58
1947,1418,17,0,2,9,11,F,2024,First Term,2024-10-08 16:49:58
1948,1418,18,1,1,9,11,F,2024,First Term,2024-10-08 16:49:58
1949,1418,19,0,1,23,24,F,2024,First Term,2024-10-08 16:49:58
1950,1418,20,0,3,35,38,F,2024,First Term,2024-10-08 16:49:58
1951,1591,11,3,4,8,15,F,2024,First Term,2024-10-08 16:49:58
1952,1591,12,5,4,22,31,F,2024,First Term,2024-10-08 16:49:58
1953,1591,13,13,10,70,93,A,2024,First Term,2024-10-08 16:49:58
1954,1591,14,14,15,35,64,B,2024,First Term,2024-10-08 16:49:58
1955,1591,15,1,5,19,25,F,2024,First Term,2024-10-08 16:49:58
1956,1591,16,1,5,22,28,F,2024,First Term,2024-10-08 16:49:58
1957,1591,17,0,3,15,18,F,2024,First Term,2024-10-08 16:49:58
1958,1591,18,10,14,63,87,A,2024,First Term,2024-10-08 16:49:58
1959,1591,19,1,5,39,45,D,2024,First Term,2024-10-08 16:49:58
1960,1591,20,13,11,61,85,A,2024,First Term,2024-10-08 16:49:58
1961,1134,1,5,3,24,32,F,2024,First Term,2024-10-08 16:49:58
1962,1134,2,2,2,19,23,F,2024,First Term,2024-10-08 16:49:58
1963,1134,3,1,5,3,9,F,2024,First Term,2024-10-08 16:49:58
1964,1134,4,13,11,47,71,A,2024,First Term,2024-10-08 16:49:58
1965,1134,5,0,5,14,19,F,2024,First Term,2024-10-08 16:49:58
1966,1134,6,4,3,30,37,F,2024,First Term,2024-10-08 16:49:58
1967,1134,7,4,4,27,35,F,2024,First Term,2024-10-08 16:49:58
1968,1134,8,10,13,46,69,B,2024,First Term,2024-10-08 16:49:58
1969,1134,9,0,4,16,20,F,2024,First Term,2024-10-08 16:49:58
1970,1134,10,4,3,10,17,F,2024,First Term,2024-10-08 16:49:58
1971,1063,1,3,3,32,38,F,2024,First Term,2024-10-08 16:49:58
1972,1063,2,5,2,32,39,F,2024,First Term,2024-10-08 16:49:58
1973,1063,3,5,4,18,27,F,2024,First Term,2024-10-08 16:49:58
1974,1063,4,14,10,49,73,A,2024,First Term,2024-10-08 16:49:58
1975,1063,5,14,10,38,62,B,2024,First Term,2024-10-08 16:49:58
1976,1063,6,12,12,67,91,A,2024,First Term,2024-10-08 16:49:58
1977,1063,7,11,15,45,71,A,2024,First Term,2024-10-08 16:49:58
1978,1063,8,12,11,18,41,D,2024,First Term,2024-10-08 16:49:58
1979,1063,9,11,10,72,93,A,2024,First Term,2024-10-08 16:49:58
1980,1063,10,3,1,33,37,F,2024,First Term,2024-10-08 16:49:58
1981,1430,11,5,4,1,10,F,2024,First Term,2024-10-08 16:49:58
1982,1430,12,11,15,58,84,A,2024,First Term,2024-10-08 16:49:58
1983,1430,13,5,0,34,39,F,2024,First Term,2024-10-08 16:49:58
1984,1430,14,11,10,38,59,C,2024,First Term,2024-10-08 16:49:58
1985,1430,15,5,5,28,38,F,2024,First Term,2024-10-08 16:49:58
1986,1430,16,13,11,75,99,A,2024,First Term,2024-10-08 16:49:58
1987,1430,17,0,2,8,10,F,2024,First Term,2024-10-08 16:49:58
1988,1430,18,15,10,35,60,B,2024,First Term,2024-10-08 16:49:58
1989,1430,19,2,4,11,17,F,2024,First Term,2024-10-08 16:49:58
1990,1430,20,1,4,7,12,F,2024,First Term,2024-10-08 16:49:58
1991,1039,1,0,1,30,31,F,2024,First Term,2024-10-08 16:49:58
1992,1039,2,4,0,3,7,F,2024,First Term,2024-10-08 16:49:58
1993,1039,3,0,0,11,11,F,2024,First Term,2024-10-08 16:49:58
1994,1039,4,14,13,67,94,A,2024,First Term,2024-10-08 16:49:58
1995,1039,5,5,0,6,11,F,2024,First Term,2024-10-08 16:49:58
1996,1039,6,13,15,44,72,A,2024,First Term,2024-10-08 16:49:58
1997,1039,7,5,1,17,23,F,2024,First Term,2024-10-08 16:49:58
1998,1039,8,10,14,40,64,B,2024,First Term,2024-10-08 16:49:58
1999,1039,9,15,14,44,73,A,2024,First Term,2024-10-08 16:49:58
2000,1039,10,3,3,15,21,F,2024,First Term,2024-10-08 16:49:58
2001,1321,11,0,4,11,15,F,2024,First Term,2024-10-08 16:49:58
2002,1321,12,11,10,55,76,A,2024,First Term,2024-10-08 16:49:58
2003,1321,13,4,1,15,20,F,2024,First Term,2024-10-08 16:49:58
2004,1321,14,2,5,15,22,F,2024,First Term,2024-10-08 16:49:58
2005,1321,15,2,1,33,36,F,2024,First Term,2024-10-08 16:49:58
2006,1321,16,2,2,6,10,F,2024,First Term,2024-10-08 16:49:58
2007,1321,17,15,10,51,76,A,2024,First Term,2024-10-08 16:49:58
2008,1321,18,4,0,35,39,F,2024,First Term,2024-10-08 16:49:58
2009,1321,19,13,13,56,82,A,2024,First Term,2024-10-08 16:49:58
2010,1321,20,1,3,13,17,F,2024,First Term,2024-10-08 16:49:58
2011,1348,11,5,2,3,10,F,2024,First Term,2024-10-08 16:49:58
2012,1348,12,1,5,25,31,F,2024,First Term,2024-10-08 16:49:58
2013,1348,13,2,5,20,27,F,2024,First Term,2024-10-08 16:49:58
2014,1348,14,4,2,6,12,F,2024,First Term,2024-10-08 16:49:58
2015,1348,15,10,12,39,61,B,2024,First Term,2024-10-08 16:49:58
2016,1348,16,1,3,5,9,F,2024,First Term,2024-10-08 16:49:58
2017,1348,17,5,4,17,26,F,2024,First Term,2024-10-08 16:49:58
2018,1348,18,5,2,18,25,F,2024,First Term,2024-10-08 16:49:58
2019,1348,19,11,12,45,68,B,2024,First Term,2024-10-08 16:49:58
2020,1348,20,13,15,50,78,A,2024,First Term,2024-10-08 16:49:58
2021,1205,1,1,3,26,30,F,2024,First Term,2024-10-08 16:49:58
2022,1205,2,2,5,3,10,F,2024,First Term,2024-10-08 16:49:58
2023,1205,3,0,0,28,28,F,2024,First Term,2024-10-08 16:49:58
2024,1205,4,10,10,58,78,A,2024,First Term,2024-10-08 16:49:58
2025,1205,5,13,11,67,91,A,2024,First Term,2024-10-08 16:49:58
2026,1205,6,5,3,8,16,F,2024,First Term,2024-10-08 16:49:58
2027,1205,7,5,3,10,18,F,2024,First Term,2024-10-08 16:49:58
2028,1205,8,12,14,16,42,D,2024,First Term,2024-10-08 16:49:58
2029,1205,9,4,3,31,38,F,2024,First Term,2024-10-08 16:49:58
2030,1205,10,12,15,14,41,D,2024,First Term,2024-10-08 16:49:58
2031,1374,11,3,1,7,11,F,2024,First Term,2024-10-08 16:49:58
2032,1374,12,3,2,30,35,F,2024,First Term,2024-10-08 16:49:58
2033,1374,13,4,0,6,10,F,2024,First Term,2024-10-08 16:49:58
2034,1374,14,4,4,28,36,F,2024,First Term,2024-10-08 16:49:58
2035,1374,15,1,3,30,34,F,2024,First Term,2024-10-08 16:49:58
2036,1374,16,4,1,23,28,F,2024,First Term,2024-10-08 16:49:58
2037,1374,17,2,4,6,12,F,2024,First Term,2024-10-08 16:49:58
2038,1374,18,11,10,22,43,D,2024,First Term,2024-10-08 16:49:58
2039,1374,19,15,14,31,60,B,2024,First Term,2024-10-08 16:49:58
2040,1374,20,11,11,41,63,B,2024,First Term,2024-10-08 16:49:58
2041,1438,11,0,4,35,39,F,2024,First Term,2024-10-08 16:49:58
2042,1438,12,11,13,40,64,B,2024,First Term,2024-10-08 16:49:58
2043,1438,13,2,0,32,34,F,2024,First Term,2024-10-08 16:49:58
2044,1438,14,3,2,8,13,F,2024,First Term,2024-10-08 16:49:58
2045,1438,15,1,2,21,24,F,2024,First Term,2024-10-08 16:49:58
2046,1438,16,5,1,2,8,F,2024,First Term,2024-10-08 16:49:58
2047,1438,17,12,12,46,70,A,2024,First Term,2024-10-08 16:49:58
2048,1438,18,3,4,36,43,D,2024,First Term,2024-10-08 16:49:58
2049,1438,19,1,0,4,5,F,2024,First Term,2024-10-08 16:49:58
2050,1438,20,10,13,35,58,C,2024,First Term,2024-10-08 16:49:58
2051,1268,1,0,4,7,11,F,2024,First Term,2024-10-08 16:49:58
2052,1268,2,10,11,78,99,A,2024,First Term,2024-10-08 16:49:58
2053,1268,3,5,4,23,32,F,2024,First Term,2024-10-08 16:49:58
2054,1268,4,13,15,44,72,A,2024,First Term,2024-10-08 16:49:58
2055,1268,5,3,5,39,47,D,2024,First Term,2024-10-08 16:49:58
2056,1268,6,5,3,37,45,D,2024,First Term,2024-10-08 16:49:58
2057,1268,7,1,1,17,19,F,2024,First Term,2024-10-08 16:49:58
2058,1268,8,14,11,70,95,A,2024,First Term,2024-10-08 16:49:58
2059,1268,9,1,4,5,10,F,2024,First Term,2024-10-08 16:49:58
2060,1268,10,15,15,46,76,A,2024,First Term,2024-10-08 16:49:58
2061,1015,1,13,15,37,65,B,2024,First Term,2024-10-08 16:49:58
2062,1015,2,3,2,31,36,F,2024,First Term,2024-10-08 16:49:58
2063,1015,3,12,14,52,78,A,2024,First Term,2024-10-08 16:49:58
2064,1015,4,3,4,25,32,F,2024,First Term,2024-10-08 16:49:58
2065,1015,5,12,10,30,52,C,2024,First Term,2024-10-08 16:49:58
2066,1015,6,3,2,32,37,F,2024,First Term,2024-10-08 16:49:58
2067,1015,7,1,5,39,45,D,2024,First Term,2024-10-08 16:49:58
2068,1015,8,4,1,22,27,F,2024,First Term,2024-10-08 16:49:58
2069,1015,9,4,3,28,35,F,2024,First Term,2024-10-08 16:49:58
2070,1015,10,0,1,26,27,F,2024,First Term,2024-10-08 16:49:58
2071,1154,1,15,12,31,58,C,2024,First Term,2024-10-08 16:49:58
2072,1154,2,0,0,10,10,F,2024,First Term,2024-10-08 16:49:58
2073,1154,3,4,0,40,44,D,2024,First Term,2024-10-08 16:49:58
2074,1154,4,3,2,22,27,F,2024,First Term,2024-10-08 16:49:58
2075,1154,5,5,3,31,39,F,2024,First Term,2024-10-08 16:49:58
2076,1154,6,3,5,28,36,F,2024,First Term,2024-10-08 16:49:58
2077,1154,7,12,15,36,63,B,2024,First Term,2024-10-08 16:49:58
2078,1154,8,3,2,26,31,F,2024,First Term,2024-10-08 16:49:58
2079,1154,9,11,14,26,51,C,2024,First Term,2024-10-08 16:49:58
2080,1154,10,1,3,11,15,F,2024,First Term,2024-10-08 16:49:58
2081,1133,1,4,3,40,47,D,2024,First Term,2024-10-08 16:49:58
2082,1133,2,1,0,6,7,F,2024,First Term,2024-10-08 16:49:58
2083,1133,3,12,13,65,90,A,2024,First Term,2024-10-08 16:49:58
2084,1133,4,14,13,36,63,B,2024,First Term,2024-10-08 16:49:58
2085,1133,5,0,4,22,26,F,2024,First Term,2024-10-08 16:49:58
2086,1133,6,0,3,40,43,D,2024,First Term,2024-10-08 16:49:58
2087,1133,7,3,1,19,23,F,2024,First Term,2024-10-08 16:49:58
2088,1133,8,13,10,77,100,A,2024,First Term,2024-10-08 16:49:58
2089,1133,9,0,4,40,44,D,2024,First Term,2024-10-08 16:49:58
2090,1133,10,14,14,37,65,B,2024,First Term,2024-10-08 16:49:58
2091,1217,1,5,0,38,43,D,2024,First Term,2024-10-08 16:49:58
2092,1217,2,4,0,30,34,F,2024,First Term,2024-10-08 16:49:58
2093,1217,3,4,2,17,23,F,2024,First Term,2024-10-08 16:49:58
2094,1217,4,5,0,5,10,F,2024,First Term,2024-10-08 16:49:58
2095,1217,5,4,4,24,32,F,2024,First Term,2024-10-08 16:49:58
2096,1217,6,12,10,31,53,C,2024,First Term,2024-10-08 16:49:58
2097,1217,7,5,1,9,15,F,2024,First Term,2024-10-08 16:49:58
2098,1217,8,1,0,5,6,F,2024,First Term,2024-10-08 16:49:58
2099,1217,9,2,2,22,26,F,2024,First Term,2024-10-08 16:49:58
2100,1217,10,5,2,6,13,F,2024,First Term,2024-10-08 16:49:58
2101,1093,1,5,0,32,37,F,2024,First Term,2024-10-08 16:49:58
2102,1093,2,14,10,44,68,B,2024,First Term,2024-10-08 16:49:58
2103,1093,3,3,3,31,37,F,2024,First Term,2024-10-08 16:49:58
2104,1093,4,3,2,25,30,F,2024,First Term,2024-10-08 16:49:58
2105,1093,5,2,2,19,23,F,2024,First Term,2024-10-08 16:49:58
2106,1093,6,1,5,4,10,F,2024,First Term,2024-10-08 16:49:58
2107,1093,7,4,0,10,14,F,2024,First Term,2024-10-08 16:49:58
2108,1093,8,2,5,8,15,F,2024,First Term,2024-10-08 16:49:58
2109,1093,9,14,10,21,45,D,2024,First Term,2024-10-08 16:49:58
2110,1093,10,13,13,68,94,A,2024,First Term,2024-10-08 16:49:58
2111,1347,11,12,12,38,62,B,2024,First Term,2024-10-08 16:49:58
2112,1347,12,4,2,13,19,F,2024,First Term,2024-10-08 16:49:58
2113,1347,13,11,10,24,45,D,2024,First Term,2024-10-08 16:49:58
2114,1347,14,13,13,67,93,A,2024,First Term,2024-10-08 16:49:58
2115,1347,15,11,14,57,82,A,2024,First Term,2024-10-08 16:49:58
2116,1347,16,2,0,15,17,F,2024,First Term,2024-10-08 16:49:58
2117,1347,17,4,0,11,15,F,2024,First Term,2024-10-08 16:49:58
2118,1347,18,0,2,40,42,D,2024,First Term,2024-10-08 16:49:58
2119,1347,19,2,0,17,19,F,2024,First Term,2024-10-08 16:49:58
2120,1347,20,3,4,22,29,F,2024,First Term,2024-10-08 16:49:58
2121,1283,1,0,4,8,12,F,2024,First Term,2024-10-08 16:49:58
2122,1283,2,3,5,1,9,F,2024,First Term,2024-10-08 16:49:58
2123,1283,3,3,5,18,26,F,2024,First Term,2024-10-08 16:49:58
2124,1283,4,10,10,33,53,C,2024,First Term,2024-10-08 16:49:58
2125,1283,5,4,0,35,39,F,2024,First Term,2024-10-08 16:49:58
2126,1283,6,14,13,35,62,B,2024,First Term,2024-10-08 16:49:58
2127,1283,7,4,2,19,25,F,2024,First Term,2024-10-08 16:49:58
2128,1283,8,2,5,10,17,F,2024,First Term,2024-10-08 16:49:58
2129,1283,9,1,0,33,34,F,2024,First Term,2024-10-08 16:49:58
2130,1283,10,4,5,30,39,F,2024,First Term,2024-10-08 16:49:58
2131,1196,1,1,2,7,10,F,2024,First Term,2024-10-08 16:49:58
2132,1196,2,13,14,65,92,A,2024,First Term,2024-10-08 16:49:58
2133,1196,3,4,3,3,10,F,2024,First Term,2024-10-08 16:49:58
2134,1196,4,1,3,25,29,F,2024,First Term,2024-10-08 16:49:58
2135,1196,5,0,0,30,30,F,2024,First Term,2024-10-08 16:49:58
2136,1196,6,2,1,40,43,D,2024,First Term,2024-10-08 16:49:58
2137,1196,7,4,1,20,25,F,2024,First Term,2024-10-08 16:49:58
2138,1196,8,13,11,67,91,A,2024,First Term,2024-10-08 16:49:58
2139,1196,9,2,1,40,43,D,2024,First Term,2024-10-08 16:49:58
2140,1196,10,5,0,34,39,F,2024,First Term,2024-10-08 16:49:58
2141,1571,11,4,2,34,40,D,2024,First Term,2024-10-08 16:49:58
2142,1571,12,0,5,39,44,D,2024,First Term,2024-10-08 16:49:58
2143,1571,13,4,0,37,41,D,2024,First Term,2024-10-08 16:49:58
2144,1571,14,0,0,36,36,F,2024,First Term,2024-10-08 16:49:58
2145,1571,15,2,3,10,15,F,2024,First Term,2024-10-08 16:49:58
2146,1571,16,3,4,30,37,F,2024,First Term,2024-10-08 16:49:58
2147,1571,17,0,2,31,33,F,2024,First Term,2024-10-08 16:49:58
2148,1571,18,3,2,33,38,F,2024,First Term,2024-10-08 16:49:58
2149,1571,19,11,11,75,97,A,2024,First Term,2024-10-08 16:49:58
2150,1571,20,0,4,20,24,F,2024,First Term,2024-10-08 16:49:58
2151,1180,1,3,1,11,15,F,2024,First Term,2024-10-08 16:49:58
2152,1180,2,5,1,22,28,F,2024,First Term,2024-10-08 16:49:58
2153,1180,3,5,4,0,9,F,2024,First Term,2024-10-08 16:49:58
2154,1180,4,4,5,33,42,D,2024,First Term,2024-10-08 16:49:58
2155,1180,5,1,3,1,5,F,2024,First Term,2024-10-08 16:49:58
2156,1180,6,13,11,54,78,A,2024,First Term,2024-10-08 16:49:58
2157,1180,7,4,2,27,33,F,2024,First Term,2024-10-08 16:49:58
2158,1180,8,5,0,38,43,D,2024,First Term,2024-10-08 16:49:58
2159,1180,9,14,15,32,61,B,2024,First Term,2024-10-08 16:49:58
2160,1180,10,13,13,42,68,B,2024,First Term,2024-10-08 16:49:58
2161,1556,11,14,13,32,59,C,2024,First Term,2024-10-08 16:49:58
2162,1556,12,3,4,5,12,F,2024,First Term,2024-10-08 16:49:58
2163,1556,13,2,4,17,23,F,2024,First Term,2024-10-08 16:49:58
2164,1556,14,1,0,15,16,F,2024,First Term,2024-10-08 16:49:58
2165,1556,15,2,4,28,34,F,2024,First Term,2024-10-08 16:49:58
2166,1556,16,1,2,40,43,D,2024,First Term,2024-10-08 16:49:58
2167,1556,17,0,2,8,10,F,2024,First Term,2024-10-08 16:49:58
2168,1556,18,4,4,18,26,F,2024,First Term,2024-10-08 16:49:58
2169,1556,19,1,4,19,24,F,2024,First Term,2024-10-08 16:49:58
2170,1556,20,10,15,49,74,A,2024,First Term,2024-10-08 16:49:58
2171,1188,1,3,4,32,39,F,2024,First Term,2024-10-08 16:49:58
2172,1188,2,4,2,20,26,F,2024,First Term,2024-10-08 16:49:58
2173,1188,3,4,4,1,9,F,2024,First Term,2024-10-08 16:49:58
2174,1188,4,1,0,29,30,F,2024,First Term,2024-10-08 16:49:58
2175,1188,5,12,11,47,70,A,2024,First Term,2024-10-08 16:49:58
2176,1188,6,2,5,10,17,F,2024,First Term,2024-10-08 16:49:58
2177,1188,7,5,5,8,18,F,2024,First Term,2024-10-08 16:49:58
2178,1188,8,10,13,27,50,C,2024,First Term,2024-10-08 16:49:58
2179,1188,9,5,0,17,22,F,2024,First Term,2024-10-08 16:49:58
2180,1188,10,4,3,34,41,D,2024,First Term,2024-10-08 16:49:58
2181,1345,11,2,0,6,8,F,2024,First Term,2024-10-08 16:49:58
2182,1345,12,2,1,20,23,F,2024,First Term,2024-10-08 16:49:58
2183,1345,13,3,2,5,10,F,2024,First Term,2024-10-08 16:49:58
2184,1345,14,3,3,1,7,F,2024,First Term,2024-10-08 16:49:58
2185,1345,15,12,11,24,47,D,2024,First Term,2024-10-08 16:49:58
2186,1345,16,0,0,26,26,F,2024,First Term,2024-10-08 16:49:58
2187,1345,17,3,2,27,32,F,2024,First Term,2024-10-08 16:49:58
2188,1345,18,1,4,2,7,F,2024,First Term,2024-10-08 16:49:58
2189,1345,19,15,10,62,87,A,2024,First Term,2024-10-08 16:49:58
2190,1345,20,0,1,20,21,F,2024,First Term,2024-10-08 16:49:58
2191,1506,11,11,14,54,79,A,2024,First Term,2024-10-08 16:49:58
2192,1506,12,1,2,13,16,F,2024,First Term,2024-10-08 16:49:58
2193,1506,13,3,3,21,27,F,2024,First Term,2024-10-08 16:49:58
2194,1506,14,3,5,40,48,D,2024,First Term,2024-10-08 16:49:58
2195,1506,15,5,2,16,23,F,2024,First Term,2024-10-08 16:49:58
2196,1506,16,0,1,31,32,F,2024,First Term,2024-10-08 16:49:58
2197,1506,17,1,2,40,43,D,2024,First Term,2024-10-08 16:49:58
2198,1506,18,4,5,37,46,D,2024,First Term,2024-10-08 16:49:58
2199,1506,19,5,1,22,28,F,2024,First Term,2024-10-08 16:49:58
2200,1506,20,2,3,36,41,D,2024,First Term,2024-10-08 16:49:58
2201,1291,1,3,1,38,42,D,2024,First Term,2024-10-08 16:49:58
2202,1291,2,11,13,16,40,D,2024,First Term,2024-10-08 16:49:58
2203,1291,3,12,10,57,79,A,2024,First Term,2024-10-08 16:49:58
2204,1291,4,13,14,18,45,D,2024,First Term,2024-10-08 16:49:58
2205,1291,5,3,5,18,26,F,2024,First Term,2024-10-08 16:49:58
2206,1291,6,14,15,47,76,A,2024,First Term,2024-10-08 16:49:58
2207,1291,7,4,3,36,43,D,2024,First Term,2024-10-08 16:49:58
2208,1291,8,5,1,8,14,F,2024,First Term,2024-10-08 16:49:58
2209,1291,9,5,1,33,39,F,2024,First Term,2024-10-08 16:49:58
2210,1291,10,15,13,59,87,A,2024,First Term,2024-10-08 16:49:58
2211,1520,11,2,2,16,20,F,2024,First Term,2024-10-08 16:49:58
2212,1520,12,4,4,31,39,F,2024,First Term,2024-10-08 16:49:58
2213,1520,13,2,3,30,35,F,2024,First Term,2024-10-08 16:49:58
2214,1520,14,3,5,6,14,F,2024,First Term,2024-10-08 16:49:58
2215,1520,15,5,1,7,13,F,2024,First Term,2024-10-08 16:49:58
2216,1520,16,5,4,39,48,D,2024,First Term,2024-10-08 16:49:58
